term,fee,gender,job,package,age,family,payment,income_log,isna_job,married_1,married_2,married_3
44,225000.0,1,0,1,50,0,0,13.815507557959775,False,False,True,False
17,203973.8,1,0,0,43,1,2,13.592358256611783,False,True,False,False
31,100000.0,1,0,1,53,2,3,13.997832948091215,False,True,False,False
55,120000.0,1,0,1,40,3,1,13.108258367813615,False,True,False,False
22,100000.0,0,0,1,46,2,0,12.611541086966115,False,True,False,False
22,100000.0,0,0,1,45,1,3,12.899212326061994,False,True,False,False
52,2000000.0,1,0,1,43,2,0,17.80543173935458,False,True,False,False
99,100560.24,0,1,0,33,0,0,13.122349377306328,False,True,False,False
71,120000.43,1,5,0,61,1,0,13.208096151615411,False,True,False,False
12,101000.0,1,4,1,49,3,0,13.017005083966255,False,True,False,False
22,100000.0,1,0,1,22,0,0,12.611541086966115,False,False,True,False
12,1200024.0,0,0,1,49,3,0,12.183832149044223,False,True,False,False
17,251157.15,0,0,0,55,1,0,13.815507557959775,False,True,False,False
17,199981.93,1,0,0,46,3,0,14.508654238518094,False,True,False,False
49,199999.92,1,0,1,46,2,1,13.122373377354329,False,True,False,False
28,460000.0,1,0,1,56,1,3,13.815507557959775,False,True,False,False
80,145999.93,1,1,0,48,0,0,13.652988099048507,False,True,False,False
12,200000.0,1,1,1,39,2,0,13.122349377306328,False,True,False,False
67,201029.8,1,0,0,38,3,3,14.220976332738882,False,True,False,False
17,100000.0,1,4,1,55,2,0,12.899212326061994,False,True,False,False
12,120000.96,1,0,1,22,0,1,13.017005083966255,False,False,True,False
17,120639.6,1,0,0,28,1,1,13.815507557959775,False,True,False,False
17,100000.39,1,0,1,64,0,0,14.10319258678548,False,True,False,False
17,100000.0,1,0,1,35,1,3,12.765702719077842,False,True,False,False
17,123599.4,0,0,0,58,3,1,13.122349377306328,False,True,False,False
22,100000.0,0,1,1,60,1,0,13.592358256611783,False,True,False,False
40,100000.0,0,0,1,45,3,0,13.592373256630534,False,True,False,False
27,100000.0,1,0,1,39,3,0,12.899212326061994,False,True,False,False
12,200000.0,1,0,1,46,2,0,14.375124631612513,False,True,False,False
12,100000.0,1,0,1,30,2,3,13.384735334149926,False,True,False,False
12,100000.0,1,1,1,66,1,0,13.122349377306328,False,True,False,False
59,120003.78,1,0,0,45,3,0,13.122349377306328,False,True,False,False
22,105652.68,1,0,0,28,0,1,13.652988099048507,False,False,True,False
22,206180.01,1,1,0,43,1,0,13.017005083966255,False,True,False,False
29,100000.0,1,0,1,56,1,2,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,47,2,0,13.458831328302072,False,True,False,False
17,120887.0,0,0,0,57,1,0,13.217668102648323,False,True,False,False
27,100000.0,0,0,1,24,3,0,12.765702719077842,False,True,False,False
63,110003.46,1,0,0,42,3,0,13.710151153416941,False,True,False,False
12,1055552.0,0,0,1,29,1,0,12.02814741073532,False,True,False,False
32,100000.0,1,5,1,62,2,3,13.208096151615411,False,True,False,False
12,101550.0,1,1,1,70,2,0,14.115615891155079,False,True,False,False
9,100000.0,1,0,1,22,0,0,12.736692073024004,False,False,True,False
17,129491.64,0,5,0,66,2,1,13.208096151615411,False,True,False,False
17,100514.23,0,0,0,54,0,0,14.10319258678548,False,True,False,False
32,101017.07,1,0,0,40,2,0,14.914123179965662,False,True,False,False
85,986241.82,1,1,0,53,0,0,14.151977794572987,False,True,False,False
27,100000.0,1,0,1,45,0,0,14.10319258678548,False,True,False,False
94,100147.79,1,1,0,50,0,0,13.710151153416941,False,True,False,False
17,100000.0,0,3,1,38,1,0,13.753631962751733,False,True,False,False
57,132435.6,1,1,0,47,0,3,14.220976332738882,False,False,True,False
71,100000.13,1,0,0,33,1,0,13.122373377354329,False,True,False,False
22,123708.96,0,0,0,62,0,1,12.611541086966115,False,True,False,False
12,100000.0,1,4,1,41,2,0,12.429204196772384,False,True,False,False
12,100000.0,1,4,1,45,1,0,12.429204196772384,False,True,False,False
12,199999.99,1,1,1,55,3,0,14.731800089837709,False,True,False,False
17,100000.0,1,0,1,41,3,0,13.384735334149926,False,True,False,False
37,1500000.0,0,0,1,57,1,0,15.201804169083884,False,True,False,False
12,120000.0,1,0,1,55,0,3,13.122349377306328,False,True,False,False
59,100000.0,1,0,1,36,2,0,12.611541086966115,False,True,False,False
17,124999.76,1,0,0,52,0,0,14.771019310680394,False,True,False,False
9,150001.2,0,0,1,27,0,1,13.304686600863562,False,False,True,False
22,100000.0,1,0,1,43,2,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,58,3,0,12.97153351090122,False,True,False,False
94,233499.6,1,5,0,76,0,0,13.208096151615411,False,True,False,False
79,200000.0,1,0,1,45,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,40,3,0,13.749371823835228,False,True,False,False
32,101514.72,1,0,0,34,3,3,13.122349377306328,False,True,False,False
12,100000.0,1,0,1,48,1,0,12.765702719077842,False,True,False,False
38,100000.0,1,0,1,57,1,2,12.69157123050004,False,True,False,False
17,100000.0,1,0,1,51,2,3,12.100717685412471,False,True,False,False
12,100001.0,1,0,1,50,1,0,13.017005083966255,False,True,False,False
24,100000.0,1,0,1,70,2,0,12.899212326061994,False,True,False,False
17,199999.49,1,0,0,57,1,0,13.458831328302072,False,True,False,False
17,150000.0,1,0,1,44,3,0,13.458831328302072,False,True,False,False
17,123695.04,1,0,0,37,2,1,14.914123179965662,False,True,False,False
12,100000.0,0,3,1,41,0,0,13.753631962751733,False,False,False,True
27,162182.4,0,1,0,49,1,1,12.542534167808274,False,True,False,False
34,200000.0,1,0,1,60,2,0,13.304686600863562,False,True,False,False
12,100000.8,1,4,1,50,3,1,13.458831328302072,False,True,False,False
19,102000.84,1,0,1,66,1,1,12.765702719077842,False,True,False,False
30,174999.0,1,0,1,54,3,0,15.424949470397875,False,True,False,False
22,100000.0,1,0,1,40,2,3,12.206097645217678,False,True,False,False
39,100000.0,1,0,1,46,1,0,12.899212326061994,False,True,False,False
12,200000.0,1,1,1,61,1,3,13.527829818844937,False,True,False,False
94,157279.12,0,1,0,40,0,0,13.304686600863562,False,True,False,False
17,125000.0,1,0,1,49,0,0,14.10319258678548,False,True,False,False
21,100000.0,1,0,1,64,2,0,13.997832948091215,False,True,False,False
12,1000000.0,0,0,1,57,3,0,14.15198636600768,False,True,False,False
22,206180.16,1,0,0,61,3,0,14.731800089837709,False,True,False,False
17,123709.3,1,1,0,60,1,0,11.472113887062386,False,True,False,False
27,100000.0,1,0,1,28,1,0,12.84793968951074,False,True,False,False
17,100000.0,0,3,1,35,1,0,13.753631962751733,False,True,False,False
12,100000.0,1,0,1,46,1,3,13.458831328302072,False,True,False,False
12,100000.0,1,0,1,40,1,0,14.731800089837709,False,True,False,False
92,158542.11,0,1,0,37,0,0,13.122349377306328,False,True,False,False
28,295781.08,1,1,0,37,2,0,14.508654238518094,False,True,False,False
72,2000000.34,1,1,0,58,1,0,16.108045416114916,False,True,False,False
12,100000.8,1,0,1,28,0,1,12.611541086966115,False,False,True,False
17,161969.89,1,0,0,55,0,0,13.710151153416941,False,True,False,False
27,100000.8,1,0,1,58,3,1,13.122373377354329,False,True,False,False
12,100002.0,0,0,1,61,1,0,12.765702719077842,False,True,False,False
50,150000.0,1,0,1,45,3,1,13.592373256630534,False,True,False,False
12,146227.0,1,0,1,35,3,0,13.710151153416941,False,True,False,False
12,240001.92,1,0,1,58,3,1,13.592358256611783,False,True,False,False
12,100000.0,1,5,1,62,3,0,13.208096151615411,False,True,False,False
27,100000.0,1,0,1,54,0,0,14.10319258678548,False,True,False,False
17,100000.0,1,0,1,29,0,2,12.914101049394008,False,False,True,False
81,299999.72,1,0,0,57,0,0,14.914123179965662,False,True,False,False
12,151000.0,1,0,1,60,0,0,14.10319258678548,False,True,False,False
22,100000.0,0,0,1,37,1,0,13.135131516682007,False,True,False,False
22,100000.41,1,0,0,49,3,0,15.538275905704596,False,True,False,False
42,150000.3,0,0,0,62,1,0,13.122373377354329,False,True,False,False
12,100000.0,1,0,1,45,1,0,13.764209895128523,False,True,False,False
39,300000.0,1,0,1,46,3,3,14.80876270134486,False,True,False,False
38,100010.0,1,0,1,57,1,0,13.217668102648323,False,True,False,False
32,235000.0,1,5,0,75,3,0,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,19,0,3,12.765702719077842,False,False,True,False
53,100000.0,1,0,1,42,3,0,13.815507557959775,False,True,False,False
34,198003.6,1,0,1,51,3,1,13.1421679654829,False,True,False,False
12,100000.0,1,0,1,41,1,0,13.304686600863562,False,True,False,False
12,120000.96,0,0,1,45,1,1,12.69157123050004,False,True,False,False
43,100000.0,0,0,1,41,3,0,12.899212326061994,False,True,False,False
17,100000.0,1,0,1,35,1,2,14.403297778421795,False,True,False,False
12,100000.0,0,0,1,40,2,0,13.56061443736025,False,True,False,False
12,300000.0,1,0,1,43,3,0,14.731800089837709,False,True,False,False
32,100000.0,1,0,1,63,3,0,13.122373377354329,False,True,False,False
12,121860.0,0,0,0,45,2,1,12.560247968016562,False,True,False,False
27,100000.0,1,0,1,34,0,0,13.122373377354329,False,False,True,False
92,101991.71,0,1,0,44,0,0,15.201804169083884,False,True,False,False
22,123707.99,0,3,0,47,1,0,13.753631962751733,False,True,False,False
12,175000.0,1,0,1,40,2,0,13.997832948091215,False,True,False,False
12,200000.0,1,0,1,38,1,0,12.899212326061994,False,True,False,False
24,200000.0,1,5,1,70,2,0,13.208096151615411,False,True,False,False
45,100000.0,1,0,1,50,3,0,13.592373256630534,False,True,False,False
17,121804.68,0,1,0,41,1,1,12.542534167808274,False,True,False,False
22,100000.0,1,0,1,62,1,0,14.10319258678548,False,True,False,False
12,250000.0,0,0,1,23,2,0,12.608175440727535,False,True,False,False
33,199998.0,0,0,1,51,3,3,12.765702719077842,False,True,False,False
17,105150.24,1,1,0,54,1,1,13.304686600863562,False,True,False,False
17,121195.32,1,0,0,36,2,1,13.592358256611783,False,True,False,False
12,200000.0,1,0,1,39,2,2,16.993564429978885,False,True,False,False
12,100000.0,1,0,1,47,1,0,14.220976332738882,False,True,False,False
34,300000.0,1,0,1,51,3,0,13.710151153416941,False,True,False,False
71,200000.0,1,0,1,22,0,0,13.122373377354329,False,False,True,False
60,150000.0,1,0,1,35,0,0,14.457362865188054,False,False,True,False
40,180000.0,1,0,1,62,1,1,14.10319258678548,False,True,False,False
97,103090.73,0,1,0,33,0,0,14.457362865188054,False,True,False,False
31,150000.0,1,0,1,53,1,0,13.217668102648323,False,True,False,False
12,100000.0,0,0,1,43,2,0,12.765702719077842,False,True,False,False
25,100000.0,0,5,1,70,1,0,13.208096151615411,False,True,False,False
12,101000.0,1,1,1,26,0,0,12.611541086966115,False,False,True,False
34,108000.0,0,0,1,60,0,1,12.437188334739655,False,False,True,False
9,100000.0,1,0,1,29,0,0,13.017005083966255,False,False,True,False
12,100000.0,1,5,1,63,2,2,13.208096151615411,False,True,False,False
45,125000.0,0,0,1,49,1,0,12.252235551954616,False,True,False,False
12,100000.0,0,0,1,58,3,0,13.35446667009001,False,True,False,False
52,100000.0,0,0,1,43,0,0,12.429204196772384,False,False,False,True
12,100000.0,1,0,1,66,0,0,14.10319258678548,False,True,False,False
27,100000.0,1,0,1,47,3,0,12.765702719077842,False,True,False,False
12,120000.96,1,0,1,80,0,1,14.10319258678548,False,True,False,False
22,108244.63,1,0,0,56,0,0,15.03928510723306,False,True,False,False
17,121855.8,1,1,0,41,0,1,13.122349377306328,False,True,False,False
17,200000.0,1,0,1,23,0,3,13.384735334149926,False,False,True,False
22,400000.0,1,0,1,55,2,0,14.10319258678548,False,True,False,False
92,101517.34,1,0,0,62,0,3,13.122349377306328,False,True,False,False
12,100000.0,1,0,1,25,0,2,12.604838698322773,False,False,True,False
17,100000.0,1,0,1,54,1,0,16.52356082573315,False,True,False,False
17,121242.72,1,0,0,24,0,1,12.611541086966115,False,True,False,False
22,105674.66,1,0,0,56,0,0,14.731800089837709,False,True,False,False
17,103089.98,1,1,0,45,3,0,13.592358256611783,False,True,False,False
12,100000.0,1,0,1,27,1,3,13.122373377354329,False,True,False,False
17,111703.38,1,0,0,42,0,0,13.120355362691535,False,True,False,False
66,203008.44,1,1,0,37,3,1,13.122349377306328,False,True,False,False
17,100000.0,1,0,1,37,0,0,12.826651821423713,False,False,True,False
29,105000.84,0,0,1,55,1,1,11.51289546452022,False,True,False,False
63,203834.0,1,0,1,30,0,0,14.690979711984754,False,False,True,False
27,100000.0,1,0,1,57,0,0,14.10319258678548,False,True,False,False
47,180001.44,0,3,1,37,2,1,13.753631962751733,False,True,False,False
17,103090.03,0,1,0,34,2,0,13.122349377306328,False,True,False,False
12,100000.0,1,1,1,23,0,0,13.122349377306328,False,False,True,False
78,246265.67,1,1,0,58,0,0,13.815507557959775,False,True,False,False
68,110979.48,0,1,0,37,2,0,13.122349377306328,False,True,False,False
22,100000.46,0,1,0,28,1,0,12.765668433265594,False,True,False,False
17,100000.0,1,0,1,44,0,0,14.10319258678548,False,True,False,False
66,100005.0,1,0,1,21,0,0,13.527829818844937,False,False,True,False
55,120000.0,1,0,1,39,2,1,13.122373377354329,False,True,False,False
48,100000.0,0,0,1,36,3,3,12.577653443193336,False,True,False,False
57,100163.84,1,0,0,51,1,0,13.815507557959775,False,True,False,False
12,450000.0,1,0,1,60,3,0,14.220976332738882,False,True,False,False
71,101316.84,1,0,0,30,2,1,14.220976332738882,False,True,False,False
12,100001.76,1,4,1,61,2,1,14.572612808237105,False,True,False,False
12,150000.0,1,0,1,25,0,3,13.270778210095433,False,False,True,False
17,100000.0,1,0,1,35,2,0,12.404222438914305,False,True,False,False
17,119999.28,0,1,0,45,3,1,12.577612063740299,False,True,False,False
12,200000.0,1,0,1,38,2,0,12.765702719077842,False,True,False,False
17,100000.0,1,0,1,30,1,0,13.304686600863562,False,True,False,False
53,349999.92,1,0,1,42,2,1,14.557448378884015,False,True,False,False
47,100000.0,0,0,1,38,1,0,12.468456140581987,False,True,False,False
99,100560.24,1,1,0,28,0,0,12.422799654798252,False,True,False,False
12,100000.0,1,0,1,53,2,3,12.948012371209098,False,True,False,False
12,100000.0,1,0,1,58,3,0,13.815507557959775,False,True,False,False
12,100002.0,0,0,1,50,2,2,14.220976332738882,False,True,False,False
12,100000.0,1,0,1,33,1,0,12.644317898995148,False,True,False,False
12,100000.0,1,1,1,29,1,0,12.961492500885601,False,True,False,False
12,119999.88,1,0,1,46,3,1,13.592373256630534,False,True,False,False
12,100000.0,1,4,1,47,3,0,13.122373377354329,False,True,False,False
17,122611.57,0,0,0,60,1,0,13.122349377306328,False,True,False,False
84,222025.36,0,0,0,47,0,0,14.10319258678548,False,True,False,False
12,500000.0,1,0,1,39,1,0,14.74372867493225,False,True,False,False
12,100000.0,0,0,1,29,0,0,13.122373377354329,False,False,True,False
27,125000.0,1,0,1,24,0,0,12.611541086966115,False,False,True,False
12,100000.0,1,0,1,38,3,3,13.527829818844937,False,True,False,False
12,108000.0,1,0,1,27,0,1,12.899212326061994,False,False,True,False
17,525000.34,1,1,0,56,2,0,14.285512312208251,False,True,False,False
19,100000.2,1,0,1,25,0,1,12.611541086966115,False,False,True,False
57,200000.0,1,0,1,38,1,2,13.592373256630534,False,True,False,False
9,100000.0,1,0,1,56,0,0,14.10319258678548,False,True,False,False
12,250000.0,1,1,1,64,0,0,12.793862088206213,False,True,False,False
17,150000.15,1,0,0,56,0,0,14.285512312208251,False,True,False,False
12,100000.0,1,0,1,78,0,0,14.10319258678548,False,True,False,False
59,100514.79,1,0,0,46,1,0,13.304686600863562,False,True,False,False
17,148454.76,1,0,0,48,2,1,13.815507557959775,False,True,False,False
12,250000.0,1,1,1,57,0,0,14.978659180267563,False,True,False,False
61,100000.0,0,0,1,33,2,0,12.206097645217678,False,True,False,False
32,101814.16,1,1,0,43,0,0,13.815507557959775,False,True,False,False
17,100000.8,0,3,1,35,0,1,13.753631962751733,False,False,False,True
33,106668.0,1,5,1,61,1,3,13.208096151615411,False,True,False,False
12,135000.0,1,1,1,64,1,0,13.304686600863562,False,True,False,False
85,173650.5,0,1,0,55,0,0,13.815507557959775,False,True,False,False
12,399999.99,1,0,1,61,1,0,12.69157123050004,False,True,False,False
17,134016.82,1,5,0,63,3,3,13.208096151615411,False,True,False,False
22,100000.0,1,0,1,62,3,0,14.077872514736795,False,True,False,False
69,101568.28,1,0,0,36,1,3,12.429204196772384,False,True,False,False
22,102925.06,1,0,0,25,0,3,12.429204196772384,False,False,True,False
35,180001.44,1,0,1,39,2,1,12.84793968951074,False,True,False,False
12,100000.0,1,0,1,40,1,0,12.765668433265594,False,True,False,False
22,100000.0,1,0,1,30,3,0,13.815507557959775,False,True,False,False
12,100000.0,1,0,1,24,0,3,12.899212326061994,False,False,True,False
17,110002.26,1,1,0,49,1,0,14.731800089837709,False,True,False,False
17,299999.85,1,1,0,54,3,0,13.710151153416941,False,True,False,False
17,100515.25,1,0,0,35,1,0,13.017005083966255,False,True,False,False
27,100000.0,1,0,1,26,0,0,13.081543466215237,False,False,True,False
44,600004.8,1,0,1,41,2,1,14.914123179965662,False,True,False,False
12,100000.0,1,0,1,29,3,3,11.918397239722838,False,True,False,False
17,100000.0,0,0,1,40,3,3,13.122373377354329,False,True,False,False
12,100000.8,1,5,1,67,2,1,13.208096151615411,False,True,False,False
27,100000.0,0,0,1,58,3,3,12.793862088206213,False,True,False,False
85,200000.19,1,0,0,49,0,0,14.10319258678548,False,True,False,False
17,199978.88,1,0,0,50,3,2,13.710151153416941,False,True,False,False
41,100000.0,0,0,1,53,1,0,15.520258104748006,False,True,False,False
44,100000.08,0,4,0,61,2,0,13.815507557959775,False,True,False,False
12,400000.0,1,1,1,58,3,0,15.894951224643727,False,True,False,False
12,500000.0,1,0,1,47,3,3,12.903971021265603,False,True,False,False
12,10100000.0,1,1,1,27,0,0,14.305057881554688,False,True,False,False
17,100000.0,1,0,1,41,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,38,1,3,12.429204196772384,False,True,False,False
45,200000.01,1,0,0,60,3,0,13.592358256611783,False,True,False,False
12,100000.0,1,1,1,33,0,0,12.847908110480267,False,False,True,False
56,1000000.0,0,0,1,38,1,0,14.603966554691251,False,True,False,False
17,122909.16,1,0,0,53,2,1,13.815507557959775,False,True,False,False
17,197000.0,1,0,1,53,2,0,14.730584950397445,False,True,False,False
